

Run1
 StationID :: 	TMax Avg
PKM00041710			305.27704	150.97183
RSM00029111			60.91233	-46.079453
USC00340830			224.59451	108.547226
RSM00031436			-58.07865	-114.1236
CMM00064851			347.0	226.0
NOE00109849			49.419353	-7.709677
UYM00086580			223.14743	121.01688
USR0000CSQU			318.2685	171.86575
FRM00007168			166.65443	46.898834
USS0006K14S			94.36264	-77.32967
USC00097087			247.53972	126.45206
USS0013B24S			63.717808	-28.717808
IN017010300			313.13074	215.96324
USR0000CSQS			203.75	117.88
KZ000038423			197.2684	79.87342
UKM00003091			120.4086	52.810574
USC00255590			173.03288	18.421917
USR0000IDER			133.83562	41.942467
CA0011814FR			92.10169	-38.688812
USR0000IDEP			122.27123	18.736986
USC00243581			146.51373	12.791209
ASN00015548			342.4055	158.92603
USC00364815			114.15833	11.628099
USR0000IDEA			148.42192	61.142467
RSM00031418			43.96821	-67.59799
USC00338552			167.95343	56.589043
USC00255565			194.84384	45.728767
USR0000CSTA			184.5407	13.156977
USC00196783			161.59726	45.019176
RSM00031416			45.59726	-73.736984
USC00242260			129.2549	-6.280899
USS0013B22S			119.263016	-14.956164
IVM00065563			323.28677	208.39453
IVM00065560			311.32858	217.44531
CA004038740			118.94971	-12.637463
BRM00082181			314.0	227.0
FRM00007181			162.59471	55.24286
CA003063930			197.40158	67.637794
FRM00007180			158.36218	53.408073
NOE00134802			55.068493	-18.186302
CA003024150			110.94633	-18.73611
CA003025480			96.55342	-33.361645
USC00157049			190.68922	75.40867
ASN00063293			161.15384	68.80226
ASN00063292			187.05556	98.09117
ASN00063291			195.38095	67.738464
USC00410493			249.13068	112.732956
USC00410498			248.50685	89.34615
USC00471416			137.4558	17.39779
USC00207867			124.756165	-4.3780823
ITM00016219			95.83594	27.382978
USC00421144			177.6511	15.658334
CA003062430			187.89473	67.03704
USC00183348			218.07419	97.08235
USS0010F02S			105.91483	-59.93956
SF000068920			200.90588	139.36765
USR0000AOLA			274.47946	118.95616
USR0000SCAM			148.47945	3.5589042
CA001157630			102.86849	-17.635616
USW00004787			143.72537	43.58209
USS0007M16S			105.3241	-79.18836
ITM00016206			199.16191	90.541664
USC00244820			102.61429	-66.31183
RSM00020744			-16.021917	-71.06027
USW00004781			172.64932	75.43288
USC00145063			186.6411	51.931507
USC00169013			257.32327	150.01096
ISE00105694			251.36986	143.8137
USC00421171			179.53699	50.01923
IOW00070701			305.4548	249.70137
BRM00083332			307.0	193.33333
USC00421168			192.97598	29.144579
USC00421163			161.63637	41.506886
USC00386293			218.40935	90.74176
AR000087860			179.90411	77.13425
CHM00052267			171.22514	17.159851
CA007063090			84.69827	-54.546783
BRM00083344			267.33334	167.66667
CA001108890			150.5042	65.06303
USC00185985			203.64589	78.52857
USS0007M14S			89.11233	-72.93973
CA001084351			108.479454	-35.931507
USC00231540			243.86192	132.47281
USC00268822			186.42274	-3.2653062
CA001095015			121.18056	-2.0498614
USC00229216			248.6806	128.8272
CA001095018			84.27273	-16.325302
CA003050490			124.453125	36.640625
USS0011J64S			103.11813	-15.25
NO000001212			95.61644	61.925823
USC00230224			228.34567	112.25926
USC00435740			120.47123	4.389041
MZ000067297			297.45834	208.23256
BE000006447			138.89041	62.79452
MZ000067295			278.08548	168.01775
USC00134381			173.07945	65.77808
CA00503B0MF			124.83491	-15.416667
CA00503B0NE			92.94944	-23.395954
USC00243530			145.2685	-6.178082
NOE00133650			93.84931	63.663013
USS0011J65S			91.74074	-7.9375
USC00244839			163.75354	-23.501392
USC00232850			195.91232	74.479454
CA003061117			81.94986	-50.354107
USC00185934			183.90411	77.09041
CA00110A1ND			143.18056	56.89944
USC00172620			133.8685	23.931507
USC00408160			220.68767	103.27397
USC00409492			222.25941	85.09244
USC00134389			183.0274	60.88493
KR000091610			316.5495	250.05702
USC00145039			200.03836	68.6
SF000236780			342.0	NaN
CA003062451			101.4	-16.832386
CA00307K73D			123.62069	-20.699482
CA006124700			129.16902	29.722221
AR000087828			205.75616	69.27397
USC00218579			105.67583	-11.173077
USS0016G01S			119.03904	16.765766
USC00230204			196.89589	71.56986
USC00410482			259.31506	123.8548
MZ000067283			295.66666	185.46762
CA005040764			84.82808	-26.541786
USC00408179			220.82417	82.64561
CA003062440			98.083336	-33.649025
USC00146374			203.14723	46.685017
USC00507738			71.392044	16.150568
BOM00033019			131.2839	44.794678
MXM00076423			258.025	77.32143
CA003074494			188.23944	52.5
USC00302627			160.20822	32.657536
INM00042071			304.29166	121.21212
USC00349278			237.20442	107.676796
USC00388887			222.94246	93.78356
CA007038080			119.095894	-7.739726
USC00399537			149.96686	5.287293
USC00350265			209.24774	83.954956
BOM00033008			123.99452	42.47945
USC00133007			169.63562	74.054794
USC00148964			209.6411	89.564384
CA001012710			96.41304	49.864864
CA00117900R			57.07989	-49.46281
MZ000067261			328.82608	205.03424
CA007051055			69.94505	-4.0166206
CHM00052203			184.28493	28.227398
CA005040789			102.36559	-8.125
USC00173944			115.16712	-9.09863
CA00702607F			132.54262	24.228651
USC00121030			184.33424	57.336987
CA003073140			77.65625	-65.50325
USC00505136			-92.95068	-165.32329
ASN00063231			181.83562	67.72603
CA005062111			11.226415	-117.45989
USC00518407			281.2601	194.54913
USC00386209			243.46927	107.46832
CA001108825			136.35475	60.586594
CA003073146			56.328766	-66.81096
CHM00053529			148.63014	12.906849
AGE00147718			273.44955	165.74184
USR0000BRIM			170.9726	39.72329
ASN00063224			189.65749	67.81626
CHM00054857			163.44383	100.564384
USC00112993			174.02242	55.0
CA001167008			90.20548	-0.56164384
USC00108022			132.03021	-33.48077
REM00061980			277.8767	203.0346
USC00110338			167.1589	46.70685
USC00507783			37.756165	-83.57808
USC00507780			-97.64561	-166.72803
UZM00038812			232.59062	99.63197
MZ000067237			290.72223	192.70352
USC00148988			147.60902	4.8339624
USC00302610			165.53151	39.39452
USC00457185			137.44931	50.624657
USC00457180			148.86502	28.666666
USC00518422			277.06378	191.04637
USR0000IEZR			102.61096	4.0
USC00315923			115.78297	35.112637
USW00004725			143.35617	43.33151
CHM00054843			186.85205	68.0685
UZM00038818			136.975	81.60784
USC00207812			134.59477	2.120915
USS0009F18S			76.55068	-64.879456
USC00146333			194.50958	69.31233
UZM00038816			98.026665	31.921568
CA007065667			90.02959	-41.52367
CA007038040			113.9315	-2.3351648
IN012021700			344.59775	201.56339
USC00088824			291.00275	179.38356
USC00470124			125.4438	30.482658
USC00122309			191.27397	81.76164
USC00108080			152.00275	-1.4684931
USC00484760			178.1105	17.381216
USS0016G07S			133.15703	-20.870523
USC00136940			172.97809	51.18904
USC00207820			138.70137	19.80548
MZ000067217			241.06299	136.84422
MZ000067215			293.83212	210.9427
MXM00076471			226.35715	79.89789
USC00232809			191.75209	75.79387
USC00206507			120.65753	33.060272
USC00374266			173.75891	46.249313
ASN00063254			182.43562	71.523285
CA008100468			87.86849	3.5863013
USC00446475			211.59451	107.84931
USC00517150			261.9916	179.41559
CA007065640			77.9589	-48.742466
USR0000MRED			93.90959	-55.090412
USC00088841			288.66	229.89143
BOM00033036			127.64687	31.826416
BOM00033038			118.30137	34.257534
USW00004751			142.43562	25.441095
CA007026043			113.287674	12.452055
BOM00033041			126.5209	43.406593
CA007026040			123.56741	25.614286
CA006111467			121.763084	25.178572
CA008100430			107.60388	-2.036011
USC00291180			143.72253	-11.07989
USC00108062			156.04118	33.226086
CA006075425			56.136986	-73.38904
USC00387589			217.33424	86.736984
CA007053649			75.02747	-39.628098
SF001753710			264.5	78.25
USC00148946			204.5447	61.05014
MXM00076499			321.63678	181.11765
BOM00033027			125.625	37.114285
USC00517131			262.61172	197.38997
CA007027382			-66.935486	-176.7742
CA006075431			78.31455	-70.112785
USC00050372			131.51233	-29.421917
USC00340980			241.5041	120.98351
ASN00001009			327.4352	228.88461
RP000098430			318.52054	227.76987
USC00048045			172.98082	71.83562
USC00324013			124.11875	-3.8396227
ASN00015652			318.16165	155.00275
USC00388922			266.5374	151.37671
USC00049378			235.10165	114.98901
SZE00105086			157.48767	43.4
USC00292453			172.7178	19.2137
CA007028680			120.16575	27.222221
USS0022G14S			157.77625	18.212708
USC00313356			227.15977	118.86226
USC00350304			190.59065	38.35165
USC00314689			242.68494	114.12603
USC00314684			231.17809	106.01918
ASN00001013			361.46628	235.62778
RP000098444			305.13974	236.14795
USC00024089			225.1452	36.02192
USC00291138			249.18767	42.932774
ASN00015660			360.38358	177.14035
CA006134190			143.14607	65.89888
USC00301387			118.0685	-4.5616436
USC00300055			154.17534	53.482193
USC00049367			238.3453	109.35083
CA007028695			47.880795	-67.97203
USC00300063			155.08656	37.52537
CA001024642			144.94118	49.95614
CA007027361			120.658264	22.63889
FRM00007240			170.26729	68.38158
USS0021E13S			108.1726	-4.150685
CA001025977			138.69081	66.208336
ASN00001021			343.16022	209.69972
ASN00001025			334.2938	182.69516
USC00351643			159.70137	53.61644
USC00327986			99.61648	-6.8579545
USC00024053			242.76712	39.78356
USC00300023			184.26352	42.435375
USC00517166			259.75342	165.38904
USC00315996			228.83702	106.57735
CA001024638			138.17308	42.97521
CA008400414			78.30137	-15.79452
CA008400413			92.0274	-14.835616
CA008401728			81.10959	12.109589
FIE00146067			43.31781	-55.78356
USS0015E09S			93.40659	-15.799451
SF002394820			225.82466	105.161644
RSM00030089			12.334247	-133.33151
USC00363632			178.11781	63.435616
USC00266130			109.39167	-46.2
USC00291153			251.07123	95.120544
ASN00015635			306.0391	123.07104
USC00267463			215.42583	33.78846
USC00352997			180.42192	57.127777
CA00708B309			-61.92771	-209.93976
USC00051660			65.1708	-76.8843
CA007028676			109.750694	-6.0694447
USC00364992			177.33972	57.183563
USC00363662			196.62543	51.378006
USS0015E08S			138.46005	-35.275482
USC00387631			236.01096	106.62466
CA007027309			125.882355	23.433332
USC00361004			160.38904	24.80548
RSM00031388			39.860275	-92.99726
RSM00029068			20.709219	-108.586205
FRM00007207			150.30464	99.39024
ASN00015602			316.8895	142.721
USC00483396			113.37088	-57.142857
ASN00015603			292.31897	150.67323
USC00349364			226.66576	103.3863
RSM00031384			39.79932	-126.564415
CHM00053502			171.3726	23.071234
EI000003980			118.6137	74.265755
FIE00146062			44.241886	-38.880436
UZM00038829			201.61728	92.12245
RSM00030054			19.126028	-103.26028
USC00049325			248.93407	69.98901
USC00326620			128.64932	-4.6136985
CA007027320			123.32055	15.471232
USC00482054			93.26346	-63.339943
USC00351682			150.45454	53.570248
RSM00031392			51.778408	-97.94782
CHM00054823			194.25754	107.1863
USC00348042			235.51233	106.328766
RSM00031397			59.334763	-106.559746
USC00338609			168.14917	62.461327
MXM00076519			284.48032	85.6875
CA008401799			76.821915	-11.315068
USC00350356			144.26648	-26.013699
CA007016675			92.81164	-22.955801
MXM00076525			182.84106	93.59804
EI000003965			132.56438	60.920547
USC00052965			140.5977	-54.229885
EI000003969			134.62466	54.90685
USC00292436			234.05492	53.395954
USC00040983			319.07437	140.32967
RSM00031369			27.953424	-57.4
RSM00031362			16.769863	-37.747944
RQC00667292			313.1178	214.99452
USR0000TELE			188.10136	29.446575
CA006159449			120.35411	44.447594
EI000003953			136.27397	80.53699
MXM00076539			266.49774	92.505226
USS0022G12S			108.1452	7.39726
FIE00146027			44.19178	-36.942467
RP000098429			317.60626	232.21333
FRM00007222			169.05281	82.3617
RSM00031371			47.10137	-80.8274
RSM00031373			49.89172	-104.97087
USC00349395			245.03836	113.32603
USC00293775			240.85318	67.33795
USS0015E04S			85.00833	-63.961113
USS0022G13S			129.46301	-14.30411
CA001203255			92.48175	-16.040146
CA007027302			121.25344	9.930748
KZ000038341			175.28613	53.791046
CA003012208			98.9589	-3.2136986
USC00194075			138.98889	19.719444
USC00254100			183.61765	26.8
CA003012205			95.65753	-24.178082
USS0014C05S			90.07967	-29.782967
RSM00029023			44.8	-65.331505
USC00026653			215.4411	20.712328
RSM00031348			36.53125	-120.29121
USC00293706			186.9804	20.190475
USC00340908			214.87946	47.20548
IR000407660			230.28767	71.74795
IDM00096839			324.74445	237.03703
USC00242112			176.27338	-20.841726
ASN00037043			332.06158	162.99707
USC00243445			161.73973	12.501369
ITM00016179			164.20567	97.32031
ASN00049019			260.06363	103.036476
RSM00030028			17.093151	-126.860275
USC00408108			232.40822	112.23836
USC00230143			180.39726	52.424656
USC00052932			181.71428	19.676966
USC00217149			115.74521	13.526028
USC00218477			135.1923	10.288462
CA003012210			94.58082	-14.315068
AR000087925			125.89972	20.216902
USC00051609			147.71507	-47.813698
USS0014C04S			79.36188	-32.37293
USC00220792			208.97803	114.977776
USC00324091			135.56438	1.4684931
USC00242122			149.11781	-6.2821918
ASN00025050			238.76987	89.39726
CA001097646			96.92308	-37.802197
USS0015E02S			80.59615	-28.991758
RSM00031329			14.279452	-98.31507
CA003012228			125.12915	4.886447
ASN00049002			242.6318	91.26939
CA004026847			100.56338	-13.527778
USS0012J06S			138.96428	-13.430137
RQC00669829			302.5644	216.53151
USC00324083			39.153847	-73.14286
USC00217184			-1.7833333	-107.7
USC00182060			213.11014	54.229916
USC00422418			203.04605	35.44737
USC00040943			137.6274	-65.90137
RSM00020674			-88.42466	-147.26575
CA001098946			130.17857	5.191781
USS0011H08S			99.566574	-13.560774
ITM00016158			204.72563	102.305
CA001098940			99.79452	-10.147945
ITM00016153			195.61093	132.09459
BRM00082098			322.1875	234.12883
USS0012J07S			93.86575	2.8273973
CA003012230			104.94505	-29.622906
RSM00031338			0.80071175	-175.4129
SF000068994			96.28323	35.63291
USC00411772			229.22253	111.19726
CA00301222F			93.80495	-8.644315
USC00040931			170.33516	-49.354397
USC00242104			122.748604	0.7234637
USC00411778			204.74033	59.005524
USC00422424			12.665025	-131.22168
ASN00037010			333.14087	177.625
CA001098954			121.30368	-6.5692306
ASN00025034			244.67365	81.67373
ITM00016149			182.95653	97.9337
USC00255470			164.08493	26.980822
USC00026616			214.45634	39.394886
BRM00083358			327.0	198.66667
USR0000CTUO			119.65479	-54.720547
ASN00013030			353.62637	211.42046
CA001073615			105.34626	-11.505525
CA003050520			98.31233	-20.68956
RSM00031300			50.25982	-87.485985
USR0000ANOA			-112.557144	-180.07143
KZ000028978			104.12222	-41.75
USC00267450			177.22466	-8.378082
USC00300093			141.47191	23.175978
USS0009F21S			90.8843	-60.15427
FRM00007299			162.39865	53.79512
USC00040924			301.65207	134.95616
IN003050401			278.5861	180.41154
RSM00021982			-65.20274	-117.8
USC00243489			130.31781	-3.4767122
CA001106180			146.89076	61.0625
USC00229173			229.11845	116.785126
RSM00031318			70.85135	-109.01242
NOE00110959			111.29863	45.36986
NOE00109966			50.239067	-41.708454
RSM00031311			36.80829	-99.77778
KZ000028984			104.07143	-185.0
FRM00007280			164.3489	65.0
RSM00020667			-70.98489	-139.83081
USC00411715			216.97778	104.95543
CA008401711			74.479454	-14.506849
RSM00032618			45.68767	13.509589
KZ000028957			105.90729	-132.2
ASN00013012			314.23932	165.73863
USS0010F09S			45.06887	-63.881542
KZ000028952			101.04932	-12.224657
ASN00013015			307.661	163.92395
ASN00013007			343.94476	192.01454
USC00268761			157.26796	44.531857
USC00411720			283.35342	155.89041
CA008401703			92.45635	-19.830883
NOE00134934			64.17534	11.391781
CA008401700			70.02466	-17.323288
RSM00021965			-81.75197	-159.11627
ITM00016110			182.84375	125.59278
USC00254110			188.13972	38.353424
USC00230164			209.87123	77.75069
USS0007M21S			292.4133	-79.65922
KZ000028966			107.46512	-99.5
ASN00013017			306.87125	170.9478
USC00300085			162.08109	17.348349
USS0006K24S			85.70411	-78.83288
